total_area,num_rooms,num_bedrooms,num_bathrooms,num_living_rooms,num_kitchens,quality_score,complexity_score,estimated_cost
156.97,7,3,2,1,1,9,7,182827.35
107.74,5,2,1,1,1,9,2,119131.81
204.69,7,3,2,1,1,4,4,139785.49
90.79,5,2,1,1,1,3,3,57613.82
184.92,7,4,1,1,1,5,2,133686.05
176.93,6,2,2,1,1,7,7,171901.71
158.71,6,1,3,1,1,5,4,125813.36
110.26,6,2,2,1,1,5,3,91813.86
118.01,6,2,2,1,1,9,4,137219.02
92.99,4,1,1,1,1,5,4,73422.87
188.9,8,4,1,2,1,8,3,185149.59
94.74,5,2,1,1,1,4,3,67780.41
169.34,7,2,3,1,1,8,1,170324.6
139.63,5,1,1,2,1,8,1,136404.36
208.11,8,5,1,1,1,4,5,143457.52
93.21,5,1,2,1,1,6,5,90630.21
160.48,7,3,2,1,1,4,3,113695.36
187.32,7,2,2,2,1,6,3,157414.7
134.02,7,3,2,1,1,9,1,152474.94
267.16,9,5,2,1,1,5,3,195475.22
123.6,5,2,1,1,1,6,6,108232.71
189.54,7,3,1,2,1,4,2,122517.66
113.09,5,1,2,1,1,4,1,79377.65
175.5,6,2,2,1,1,7,1,155999.37
218.74,8,3,2,2,1,6,1,172636.71
101.64,5,2,1,1,1,4,7,77898.58
145.95,5,2,1,1,1,4,6,104466.82
98.38,5,2,1,1,1,8,1,102745.32
98.82,4,1,1,1,1,3,6,63771.85
73.26,4,1,1,1,1,3,5,48465.95
149.23,6,2,1,2,1,5,7,120348.78
204.72,7,4,1,1,1,6,6,175721.89
179.5,7,4,1,1,1,8,4,177959.26
167.59,6,1,2,2,1,6,2,138464.98
125.43,6,3,1,1,1,4,6,90530.34
122.85,6,1,2,2,1,7,2,119129.58
131.96,7,3,2,1,1,5,2,103878.56
147.35,5,2,1,1,1,9,7,165486.51
155.36,8,3,3,1,1,5,5,129282.03
92.9,5,2,1,1,1,8,4,103136.69
154.35,7,4,1,1,1,4,7,113891.7
165.63,7,2,3,1,1,8,1,166704.63
106.8,5,2,1,1,1,3,7,72707.11
160.36,8,4,2,1,1,3,4,102420.85
173.66,8,4,1,2,1,3,3,106568.41
210.97,8,3,3,1,1,3,6,134706.8
175.84,6,3,1,1,1,9,1,175026.2
221.72,8,2,3,2,1,9,7,250495.64
145.06,6,2,2,1,1,9,2,159237.69
102.73,5,2,1,1,1,7,2,99719.9
175.79,7,2,2,2,1,6,3,150693.08
119.12,6,3,1,1,1,3,2,72972.35
127.79,6,2,2,1,1,5,7,109283.37
174.51,7,3,2,1,1,6,3,146946.66
204.76,7,3,1,2,1,6,3,164951.74
179.92,8,4,1,2,1,5,7,145960.16
140.71,6,3,1,1,1,4,3,96201.36
111.3,4,1,1,1,1,7,6,109485.61
160.69,7,1,3,2,1,9,4,186669.57
125.89,7,2,3,1,1,6,1,114126.79
156.46,8,3,3,1,1,4,7,116135.63
117.31,4,1,1,1,1,5,3,89646.62
153.74,8,4,2,1,1,8,3,159129.15
173.77,6,1,2,2,1,4,7,124394.61
166.15,7,3,2,1,1,8,4,168477.65
157.49,6,1,2,2,1,5,5,125529.49
90.08,5,2,1,1,1,3,6,62908.78
123.46,6,3,1,1,1,3,7,82366.04
108.86,6,2,2,1,1,4,6,85484.05
99.66,5,2,1,1,1,6,7,95474.8
145.62,6,2,2,1,1,4,3,100029.23
195.83,7,3,2,1,1,3,4,120181.98
126.54,6,3,1,1,1,8,7,137647.38
143.78,7,2,3,1,1,9,2,163193.35
163.31,6,3,1,1,1,8,5,164679.78
192.12,7,3,2,1,1,9,2,201177.81
134.28,7,3,2,1,1,3,3,83193.99
169.11,8,3,3,1,1,5,2,133592.37
124.86,6,2,2,1,1,3,3,78325.62
217.6,8,4,1,2,1,9,2,222617.99
158.7,7,2,3,1,1,6,7,148536.94
93.64,5,1,2,1,1,5,1,73463.79
184.02,7,3,2,1,1,8,4,186566.49
146.53,6,3,1,1,1,4,7,107327.03
135.68,7,2,3,1,1,7,2,132996.47
222.38,8,4,2,1,1,3,1,126874.89
100.03,5,2,1,1,1,4,5,75395.59
217.08,8,3,2,2,1,9,6,233958.14
179.44,6,3,1,1,1,7,1,154120.47
145.62,6,3,1,1,1,6,5,124078.33
214.57,8,2,3,2,1,9,1,221124.55
125.95,6,3,1,1,1,9,5,142299.85
198.0,7,3,2,1,1,8,6,204984.96
238.86,8,3,3,1,1,7,7,229214.43
105.78,6,2,2,1,1,4,6,82783.78
161.38,7,4,1,1,1,7,5,154963.12
156.85,7,3,2,1,1,6,2,135763.12
92.96,5,2,1,1,1,8,3,100777.51
167.57,6,2,1,2,1,4,3,115193.79
114.51,6,2,2,1,1,3,5,77342.94
147.96,7,4,1,1,1,8,5,154547.76
194.02,7,3,1,2,1,9,1,195392.74
133.98,6,3,1,1,1,4,2,89242.74
221.8,9,3,4,1,1,7,4,210513.45
138.27,6,2,2,1,1,3,3,86925.65
156.07,7,3,2,1,1,8,6,165218.67
157.37,7,4,1,1,1,5,3,122427.04
152.81,6,2,2,1,1,4,7,114778.56
143.07,7,3,2,1,1,3,6,92849.25
209.01,7,1,4,1,1,3,2,125105.86
148.6,6,2,1,2,1,5,6,118205.69
107.89,5,2,1,1,1,5,1,85403.15
114.0,4,1,1,1,1,4,2,79326.25
151.26,7,3,1,2,1,8,5,158109.38
237.96,8,4,2,1,1,5,4,180052.32
172.74,6,2,2,1,1,3,2,100960.16
207.22,7,4,1,1,1,7,4,186666.1
145.45,7,3,2,1,1,5,6,119948.43
149.43,5,1,1,2,1,9,3,157487.27
132.92,6,3,1,1,1,9,1,143104.58
158.04,6,3,1,1,1,7,5,148330.57
97.18,4,1,1,1,1,9,6,117279.31
89.46,5,2,1,1,1,5,7,78376.23
205.26,7,3,2,1,1,8,3,199239.64
162.6,7,3,2,1,1,8,4,167911.78
106.34,6,3,1,1,1,4,5,79522.67
133.95,6,3,1,1,1,7,1,119177.78
127.91,5,1,2,1,1,5,7,106381.06
148.57,5,2,1,1,1,3,1,84533.74
134.82,5,2,1,1,1,9,7,156679.92
135.38,5,2,1,1,1,3,2,79432.75
194.16,7,3,2,1,1,8,4,193567.51
168.38,6,3,1,1,1,8,5,168911.5
177.81,6,2,2,1,1,8,2,175345.19
150.11,7,3,1,2,1,9,2,161441.15
141.83,7,2,3,1,1,8,7,162798.91
214.19,8,4,2,1,1,8,1,202148.6
115.74,6,2,1,2,1,4,1,82099.58
139.07,6,3,1,1,1,3,7,93520.62
167.26,6,3,1,1,1,4,5,115360.15
147.5,6,1,2,2,1,7,2,136054.47
182.59,7,2,2,2,1,3,5,113433.68
93.9,5,2,1,1,1,5,7,82863.81
178.33,6,2,1,2,1,9,6,194812.18
192.24,7,2,3,1,1,6,3,161316.57
170.19,7,2,3,1,1,9,6,199918.45
119.5,5,1,1,2,1,6,6,109000.08
133.58,6,3,1,1,1,9,2,143508.02
178.53,7,3,1,2,1,4,1,116557.24
139.74,6,3,1,1,1,4,5,101919.51
179.21,7,2,3,1,1,4,1,120667.38
150.13,6,3,1,1,1,8,7,157184.92
146.86,6,2,1,2,1,6,5,127127.87
110.54,4,1,1,1,1,4,4,79124.45
113.22,6,3,1,1,1,5,4,88905.2
146.83,7,4,1,1,1,9,7,168478.44
164.12,6,2,2,1,1,9,2,174564.65
100.55,4,1,1,1,1,7,4,97241.8
203.52,7,4,1,1,1,9,4,213817.95
144.9,8,4,1,2,1,5,2,112832.72
90.45,5,2,1,1,1,8,7,103583.05
131.05,7,3,1,2,1,5,4,105408.83
177.48,6,3,1,1,1,6,5,151229.32
157.01,7,2,3,1,1,8,5,166266.46
195.02,8,3,3,1,1,7,4,185010.63
176.53,7,4,1,1,1,4,7,127206.3
137.12,6,1,3,1,1,6,5,127474.61
111.17,5,2,1,1,1,4,3,80801.94
163.43,6,2,2,1,1,6,4,140439.28
100.74,5,2,1,1,1,3,3,65530.26
164.05,8,4,1,2,1,7,7,161801.06
146.77,6,1,2,2,1,7,3,139453.36
125.89,6,3,1,1,1,9,2,137816.28
140.95,6,2,2,1,1,7,4,135283.6
253.07,10,4,3,2,1,6,1,206469.24
123.0,6,2,1,2,1,5,2,95293.73
118.72,6,1,2,2,1,9,7,146708.96
158.13,7,3,2,1,1,3,3,98728.84
100.93,5,2,1,1,1,9,2,113822.48
138.19,6,3,1,1,1,8,1,134501.47
123.98,6,3,1,1,1,3,4,81205.82
87.84,4,1,1,1,1,4,3,66042.88
138.25,6,3,1,1,1,5,3,107432.48
173.77,7,2,3,1,1,7,1,161235.04
185.59,9,4,2,2,1,3,7,121544.37
105.11,5,2,1,1,1,7,3,99399.59
109.26,5,1,2,1,1,3,3,72408.17
163.39,6,2,1,2,1,4,4,111954.49
166.07,7,4,1,1,1,3,2,99689.64
166.6,6,2,2,1,1,3,1,97381.26
159.15,7,3,1,2,1,5,1,119230.5
150.63,6,2,2,1,1,3,6,96694.78
161.92,8,3,2,2,1,6,6,148554.95
163.68,6,2,2,1,1,3,5,101958.15
105.43,5,1,1,2,1,7,7,106783.6
174.66,7,3,2,1,1,4,3,120993.08
108.94,6,3,1,1,1,7,6,109682.65
194.91,8,2,4,1,1,7,4,188438.05
133.2,6,3,1,1,1,8,1,127429.39
189.7,9,3,4,1,1,6,7,178167.52
138.2,5,2,1,1,1,3,1,79764.32
199.12,7,3,2,1,1,7,3,178569.98
98.47,4,1,1,1,1,3,4,62312.62
212.07,8,4,1,2,1,7,5,191060.2
172.19,7,2,2,2,1,6,2,143151.5
103.32,5,1,1,2,1,9,3,118106.11
165.78,6,1,3,1,1,5,1,125372.12
105.13,6,3,1,1,1,8,4,115132.11
195.49,8,3,3,1,1,8,3,194773.56
98.38,5,2,1,1,1,8,5,111025.04
142.3,7,2,3,1,1,8,2,150693.14
91.89,5,1,2,1,1,3,6,62925.87
188.13,7,2,2,2,1,5,4,144219.94
89.52,5,2,1,1,1,4,6,68935.34
173.41,8,3,2,2,1,4,5,126444.45
185.9,9,4,3,1,1,6,1,156787.27
122.95,5,1,2,1,1,3,2,78761.77
136.04,6,3,1,1,1,7,2,125386.07
188.31,8,3,2,2,1,8,7,202526.16
198.25,7,3,2,1,1,5,1,145904.32
205.37,7,2,3,1,1,7,1,179190.0
152.45,7,4,1,1,1,6,5,133394.94
121.01,5,1,2,1,1,5,5,97803.7
162.48,7,3,2,1,1,5,2,124439.51
128.19,6,2,2,1,1,9,4,147929.34
166.65,7,2,3,1,1,3,4,104523.34
143.83,6,2,2,1,1,4,7,105333.32
140.03,6,3,1,1,1,5,2,106644.0
189.69,8,3,2,2,1,3,1,109499.3
108.33,6,3,1,1,1,5,3,87955.64
108.28,4,1,1,1,1,8,1,107882.12
179.69,9,6,1,1,1,8,5,184412.99
168.04,6,2,2,1,1,5,3,125589.25
159.33,6,3,1,1,1,5,7,128667.4
134.02,7,3,2,1,1,3,3,85711.09
123.06,5,2,1,1,1,3,7,81121.15
226.19,8,3,2,2,1,9,6,249245.77
179.16,6,3,1,1,1,5,2,129742.29
108.66,6,3,1,1,1,4,5,80494.31
190.03,8,4,1,2,1,5,3,144992.3
143.07,7,3,2,1,1,6,5,130528.29
93.51,5,2,1,1,1,4,1,63850.49
218.32,8,3,3,1,1,9,1,227466.92
200.46,8,5,1,1,1,3,7,126173.46
119.59,5,2,1,1,1,4,7,88399.35
96.52,5,1,2,1,1,4,7,74634.41
105.9,5,2,1,1,1,4,1,75271.49
129.06,5,2,1,1,1,5,3,99744.52
175.18,7,2,2,2,1,4,6,125560.91
163.61,6,2,2,1,1,4,4,115734.14
141.85,6,2,2,1,1,6,1,116675.7
142.75,7,3,2,1,1,4,7,104480.5
200.84,7,3,2,1,1,4,3,137975.67
142.83,5,2,1,1,1,3,5,88387.93
136.23,6,2,1,2,1,7,6,131567.2
182.58,7,4,1,1,1,9,5,199074.27
139.28,6,3,1,1,1,8,5,143966.28
178.0,8,4,1,2,1,8,1,173431.31
149.73,5,2,1,1,1,6,7,129763.23
163.41,8,3,2,2,1,5,4,130370.34
203.17,7,4,1,1,1,8,7,206232.98
150.83,7,4,1,1,1,3,6,95673.42
137.51,6,3,1,1,1,8,1,134817.88
118.21,6,3,1,1,1,7,7,120536.77
241.16,10,5,3,1,1,7,4,225138.06
201.47,7,3,2,1,1,7,6,189080.21
112.7,6,2,2,1,1,7,4,115524.55
169.62,6,3,1,1,1,4,2,113223.53
184.94,10,6,2,1,1,9,5,212665.78
167.01,7,3,2,1,1,7,3,152626.98
183.54,7,3,2,1,1,5,1,134411.49
105.93,5,2,1,1,1,3,6,69254.67
87.78,5,2,1,1,1,9,3,104949.96
173.51,6,2,2,1,1,3,4,106127.09
174.58,6,3,1,1,1,9,1,174056.44
201.92,7,3,2,1,1,6,7,177420.05
133.28,6,3,1,1,1,6,6,120009.86
155.37,6,2,2,1,1,9,1,166264.12
198.15,7,4,1,1,1,8,6,196566.63
163.02,6,2,2,1,1,9,4,179706.08
260.31,10,4,4,1,1,4,2,174815.8
166.39,6,2,2,1,1,3,4,102191.61
115.26,6,3,1,1,1,8,3,119347.05
140.42,8,4,2,1,1,3,7,92689.51
216.65,8,5,1,1,1,9,1,217837.78
170.3,7,3,1,2,1,6,3,142093.17
141.92,5,2,1,1,1,4,7,104000.94
116.44,6,3,1,1,1,4,3,79963.87
136.89,7,2,3,1,1,4,6,105128.81
146.25,6,2,2,1,1,6,3,124964.97
163.05,7,4,1,1,1,5,1,116308.45
163.32,8,4,2,1,1,7,3,155767.26
209.04,8,3,3,1,1,9,7,237718.23
179.82,6,2,2,1,1,5,5,139164.4
140.39,6,1,3,1,1,3,6,92524.73
197.02,7,2,3,1,1,3,1,115627.94
105.3,6,3,1,1,1,8,7,120071.73
207.57,7,4,1,1,1,5,4,156048.17
156.69,6,2,2,1,1,5,5,126784.54
227.74,8,4,2,1,1,8,1,211327.75
163.51,6,3,1,1,1,8,4,160626.66
110.31,6,3,1,1,1,5,1,87600.66
131.83,6,2,2,1,1,4,5,98747.97
197.2,8,4,2,1,1,4,4,139572.26
126.07,5,2,1,1,1,8,1,121885.18
122.5,5,2,1,1,1,9,2,133243.22
174.83,8,4,2,1,1,5,5,140689.18
132.67,6,3,1,1,1,5,4,104816.56
120.88,5,1,2,1,1,9,5,140468.31
137.81,6,3,1,1,1,5,3,107938.81
158.75,6,2,1,2,1,5,5,126028.57
126.99,6,2,2,1,1,9,2,142690.47
199.71,7,2,3,1,1,3,4,123577.24
128.05,6,3,1,1,1,6,5,115928.51
140.11,7,3,1,2,1,6,1,117465.84
179.01,6,2,2,1,1,9,2,185035.77
195.0,7,3,2,1,1,3,4,120149.08
141.91,7,4,1,1,1,5,3,111013.9
161.86,7,2,2,2,1,3,4,101650.17
192.41,8,2,3,2,1,9,1,202729.9
244.3,9,4,3,1,1,4,2,163171.79
203.29,7,2,3,1,1,3,3,120974.0
193.07,7,3,1,2,1,7,1,164806.83
137.52,7,2,2,2,1,9,4,157433.06
144.3,5,2,1,1,1,3,6,90252.32
185.59,7,1,3,2,1,8,5,193675.79
136.59,7,4,1,1,1,5,4,109196.97
131.56,5,2,1,1,1,7,4,121366.86
86.89,4,1,1,1,1,3,5,56560.68
160.53,9,3,3,2,1,8,6,178215.49
172.82,6,3,1,1,1,3,4,103538.48
168.31,6,2,2,1,1,6,4,141652.5
100.05,5,2,1,1,1,5,2,76643.13
197.12,7,3,1,2,1,8,3,189513.69
172.32,6,2,2,1,1,5,7,137340.56
148.28,7,4,1,1,1,9,4,165602.45
157.43,6,1,3,1,1,9,5,181841.33
156.67,8,3,2,2,1,3,6,102958.74
145.33,6,1,3,1,1,4,5,108010.1
172.42,6,3,1,1,1,5,6,134575.69
146.45,8,4,1,2,1,8,2,151168.24
150.15,7,3,1,2,1,3,6,97801.64
194.17,8,3,3,1,1,9,6,221258.44
89.34,4,1,1,1,1,4,3,61767.87
91.32,5,1,1,2,1,5,5,77653.89
130.46,6,2,2,1,1,6,7,123832.09
176.65,6,3,1,1,1,4,6,124407.73
191.47,7,3,2,1,1,5,6,152162.22
166.59,8,3,3,1,1,3,6,107951.61
136.32,7,2,2,2,1,8,3,145093.43
166.39,6,3,1,1,1,3,5,105038.16
153.87,6,3,1,1,1,7,4,141252.75
128.67,6,3,1,1,1,5,2,97173.28
141.04,5,2,1,1,1,5,4,106769.2
135.95,5,2,1,1,1,7,1,121067.02
88.27,5,1,2,1,1,8,4,104660.41
142.22,6,2,2,1,1,3,2,89429.87
125.3,7,2,2,2,1,6,6,118557.73
181.45,7,4,1,1,1,8,1,173280.03
147.4,5,2,1,1,1,7,4,133962.33
136.95,7,2,2,2,1,7,3,136700.6
135.81,7,3,2,1,1,6,4,119526.88
144.16,6,3,1,1,1,6,7,127671.45
190.49,8,4,1,2,1,3,5,119313.28
135.59,7,2,3,1,1,5,2,107783.41
163.64,8,3,3,1,1,3,3,102748.25
107.96,4,1,1,1,1,9,3,120869.58
205.47,8,4,1,2,1,6,3,166745.28
202.56,7,3,2,1,1,7,7,193388.95
125.61,5,1,2,1,1,8,4,133660.8
234.48,10,4,4,1,1,8,1,231640.94
140.55,7,3,2,1,1,9,3,163774.39
134.72,5,1,2,1,1,9,6,152292.53
161.44,8,4,2,1,1,7,6,160725.91
121.1,6,3,1,1,1,8,6,128311.57
187.53,8,3,3,1,1,9,7,218134.34
107.45,5,2,1,1,1,6,3,93777.87
153.43,6,3,1,1,1,7,2,137437.06
197.86,7,3,2,1,1,8,5,201125.34
152.25,8,4,1,2,1,9,4,171059.3
193.67,7,4,1,1,1,4,3,130505.69
162.9,6,2,1,2,1,6,2,134389.43
111.35,6,3,1,1,1,6,2,98647.42
133.02,6,2,1,2,1,9,2,143626.97
97.26,5,1,2,1,1,8,4,108127.82
160.43,6,2,2,1,1,3,1,94102.58
174.74,8,3,3,1,1,9,6,205428.49
139.11,5,2,1,1,1,6,6,118030.12
185.18,7,3,2,1,1,7,5,174041.61
158.79,8,3,3,1,1,6,2,138840.21
198.16,7,3,2,1,1,7,6,185965.72
162.28,7,3,1,2,1,9,3,173607.9
196.75,7,4,1,1,1,4,7,138225.97
163.43,8,3,3,1,1,6,2,142737.73
175.57,6,3,1,1,1,8,5,173149.13
146.7,7,3,2,1,1,6,3,127356.51
93.31,5,2,1,1,1,9,7,115307.88
162.21,7,2,3,1,1,8,4,171624.79
95.41,5,2,1,1,1,6,2,83779.85
107.26,6,2,2,1,1,8,5,123149.07
99.49,4,1,1,1,1,8,6,110667.15
124.01,6,3,1,1,1,8,3,128096.75
177.28,6,2,2,1,1,7,5,166400.7
167.63,7,3,2,1,1,7,3,158552.81
158.56,7,3,2,1,1,4,4,113145.5
147.29,6,3,1,1,1,8,4,149006.81
170.58,7,4,1,1,1,9,7,190779.12
166.28,6,2,2,1,1,8,6,173035.42
117.57,5,1,2,1,1,8,7,131114.08
92.11,5,2,1,1,1,3,2,57632.94
121.38,5,1,2,1,1,3,1,71747.01
109.56,6,2,2,1,1,8,2,117649.56
174.6,7,4,1,1,1,6,2,141968.8
231.69,8,4,2,1,1,7,3,206529.35
114.03,6,3,1,1,1,5,1,87220.39
139.07,7,4,1,1,1,9,2,150360.75
184.95,7,2,2,2,1,9,7,211769.19
196.35,7,2,2,2,1,8,1,185889.97
181.06,7,3,2,1,1,6,3,149303.74
141.76,8,5,1,1,1,8,3,148577.12
248.52,9,5,2,1,1,3,4,150249.39
205.9,7,2,3,1,1,9,7,232500.92
133.53,6,2,2,1,1,9,5,155603.38
166.21,6,3,1,1,1,3,6,103992.78
172.02,7,3,2,1,1,3,3,105101.84
138.32,6,2,2,1,1,3,7,92636.62
107.87,6,2,1,2,1,3,4,72149.42
201.95,7,3,2,1,1,3,5,126612.56
128.31,6,3,1,1,1,3,5,83063.26
91.23,4,1,1,1,1,3,1,56679.86
223.18,8,4,2,1,1,5,4,168098.05
166.06,9,4,2,2,1,7,7,168395.2
156.44,7,4,1,1,1,8,2,153657.21
176.86,6,2,2,1,1,4,1,114823.66
128.15,6,3,1,1,1,9,3,141017.63
130.53,6,3,1,1,1,5,4,102287.09
193.05,8,3,2,2,1,6,5,167250.24
181.35,8,3,3,1,1,4,4,129779.2
88.77,5,2,1,1,1,7,5,88767.21
188.58,9,4,3,1,1,4,5,137798.82
150.15,8,3,3,1,1,9,3,175982.39
113.63,6,3,1,1,1,9,7,137450.12
109.58,6,1,3,1,1,5,3,93228.91
148.66,6,3,1,1,1,6,7,133424.44
120.04,6,2,2,1,1,5,2,95543.33
205.08,7,2,3,1,1,8,4,206074.07
157.51,6,2,2,1,1,9,5,176697.27
171.07,6,3,1,1,1,8,3,166351.28
130.96,7,3,2,1,1,8,7,145888.52
123.41,6,3,1,1,1,4,5,88514.78
221.81,8,4,1,2,1,7,7,207201.95
154.17,6,2,2,1,1,8,2,153783.84
141.4,5,2,1,1,1,9,6,158057.97
92.51,5,2,1,1,1,3,4,63021.23
169.39,6,3,1,1,1,6,6,145185.74
141.19,5,2,1,1,1,7,6,134546.9
166.12,6,2,2,1,1,7,6,161253.81
144.02,5,2,1,1,1,6,1,116645.7
143.38,5,2,1,1,1,9,5,157212.78
111.83,4,1,1,1,1,3,5,68584.39
169.17,7,4,1,1,1,9,4,182277.53
137.62,6,2,2,1,1,8,4,145274.14
173.41,6,3,1,1,1,7,3,153764.36
161.66,7,2,3,1,1,5,3,127560.59
118.77,5,1,2,1,1,3,5,77243.0
110.91,5,2,1,1,1,6,3,98620.73
152.85,6,2,1,2,1,5,5,118449.4
132.26,6,2,1,2,1,6,7,118415.47
165.63,6,3,1,1,1,9,1,167565.88
186.86,9,5,2,1,1,7,2,174086.2
117.02,6,2,2,1,1,7,3,115935.59
197.45,7,1,4,1,1,6,7,180215.05
223.1,8,4,1,2,1,4,4,146972.3
98.21,5,2,1,1,1,9,7,118202.9
124.13,5,2,1,1,1,3,1,75019.85
196.24,9,5,1,2,1,8,4,195698.07
114.12,5,2,1,1,1,3,3,68404.06
233.86,8,4,2,1,1,6,5,198265.8
145.64,5,1,2,1,1,7,5,140129.83
203.18,7,4,1,1,1,4,6,140766.02
116.52,6,3,1,1,1,9,3,131548.58
225.11,8,4,1,2,1,4,2,146176.77
148.24,5,2,1,1,1,6,4,122778.34
191.37,7,3,1,2,1,8,2,179883.42
150.48,8,3,2,2,1,6,4,136829.38
156.84,8,4,2,1,1,7,2,148201.71
174.62,7,4,1,1,1,5,5,135987.4
125.48,7,3,2,1,1,8,6,140440.71
143.99,5,2,1,1,1,9,5,156289.17
135.84,7,3,2,1,1,5,3,107922.99
132.88,6,3,1,1,1,5,2,101317.25
165.65,6,2,2,1,1,3,7,106340.49
146.46,5,2,1,1,1,4,1,95261.82
166.79,7,2,2,2,1,6,2,142716.82
112.5,6,3,1,1,1,6,3,102610.36
122.47,6,3,1,1,1,3,1,71394.58
191.96,9,3,3,2,1,3,5,124923.46
193.5,8,4,2,1,1,9,6,217748.3
162.12,6,2,2,1,1,6,2,134083.55
79.31,4,1,1,1,1,5,2,64927.4
129.73,5,1,2,1,1,9,3,146063.7
150.84,7,3,1,2,1,3,4,95264.2
105.25,5,2,1,1,1,5,4,82416.29
141.39,6,1,3,1,1,7,3,137941.91
134.76,6,3,1,1,1,6,6,123993.42
179.41,6,2,1,2,1,4,7,125492.07
130.55,7,3,2,1,1,6,7,123569.63
138.98,6,1,2,2,1,8,5,148939.45
139.01,5,1,2,1,1,7,2,130152.3
126.18,6,3,1,1,1,7,6,122648.2
127.13,7,4,1,1,1,6,1,108440.68
167.81,7,4,1,1,1,6,5,145104.89
138.04,6,2,1,2,1,5,5,111996.52
171.72,6,3,1,1,1,3,5,104638.69
129.31,6,3,1,1,1,3,2,82408.67
123.4,6,2,2,1,1,3,3,78670.16
89.47,5,2,1,1,1,3,5,60289.65
132.16,5,2,1,1,1,5,6,105120.24
142.9,7,3,2,1,1,7,7,143915.13
116.23,6,3,1,1,1,5,2,90877.03
164.81,6,3,1,1,1,5,2,118287.44
110.35,6,3,1,1,1,5,7,95929.47
114.45,4,1,1,1,1,6,6,102393.79
141.13,5,1,2,1,1,4,1,94835.94
86.7,4,1,1,1,1,3,2,54307.65
127.76,6,3,1,1,1,3,3,80953.81
131.06,6,3,1,1,1,5,4,105105.64
119.07,4,1,1,1,1,6,4,103391.36
130.68,7,4,1,1,1,9,4,152110.9
84.62,4,1,1,1,1,7,4,86910.57
135.19,7,3,2,1,1,9,1,149917.54
140.22,8,3,2,2,1,9,5,164920.23
99.45,4,1,1,1,1,3,3,60468.89
124.44,7,3,2,1,1,4,2,86117.01
248.2,9,3,3,2,1,4,7,178647.74
106.03,4,1,1,1,1,3,5,68260.48
98.58,4,1,1,1,1,6,3,86684.3
83.96,4,1,1,1,1,6,6,82351.52
134.51,7,4,1,1,1,5,2,106397.89
91.84,4,1,1,1,1,7,5,91814.77
218.11,8,3,2,2,1,3,3,128089.06
104.28,5,2,1,1,1,3,5,67498.38
89.06,4,1,1,1,1,9,1,100868.77
174.04,6,3,1,1,1,5,4,130853.28
109.24,6,1,3,1,1,6,2,101659.16
108.27,6,2,2,1,1,8,4,121752.1
216.88,8,4,2,1,1,7,5,201184.64
177.72,6,2,2,1,1,7,3,160862.92
234.17,10,4,3,2,1,9,1,244762.26
89.84,5,2,1,1,1,9,2,105626.37
199.22,8,3,3,1,1,3,4,123567.3
146.54,6,2,2,1,1,4,4,105165.25
191.58,8,4,1,2,1,6,2,158731.05
190.73,8,4,2,1,1,5,3,145802.9
198.31,8,4,2,1,1,4,1,129763.53
100.01,5,2,1,1,1,8,7,112251.11
110.43,6,2,2,1,1,3,4,70631.96
160.41,6,3,1,1,1,4,1,103955.07
199.8,7,4,1,1,1,5,6,150724.33
107.92,6,2,2,1,1,9,6,136157.28
155.81,6,3,1,1,1,7,2,138409.88
132.17,6,2,1,2,1,8,2,133691.65
221.3,9,5,1,2,1,4,2,145319.2
140.22,7,2,3,1,1,7,1,138773.66
187.07,7,3,1,2,1,3,7,119573.54
128.64,7,4,1,1,1,9,6,152969.34
189.47,7,2,3,1,1,4,1,123756.76
238.78,8,3,2,2,1,6,7,205428.46
140.06,6,3,1,1,1,3,6,91311.02
208.88,7,3,2,1,1,3,5,127817.18
133.22,6,1,3,1,1,6,7,125771.32
147.86,6,3,1,1,1,9,5,165638.91
178.99,6,3,1,1,1,7,6,167085.39
170.94,6,2,2,1,1,9,7,190610.29
144.11,6,2,2,1,1,9,1,154441.3
111.94,5,2,1,1,1,5,7,94150.17
179.23,6,3,1,1,1,4,5,122831.17
152.55,7,2,3,1,1,8,5,165719.01
173.07,7,3,1,2,1,5,6,137019.7
126.87,6,3,1,1,1,4,3,90439.93
119.51,4,1,1,1,1,9,1,125923.3
117.44,5,2,1,1,1,5,2,90759.82
143.79,5,2,1,1,1,4,4,100036.87
235.71,8,3,3,1,1,5,2,172485.82
121.06,6,2,2,1,1,5,5,99449.92
208.5,7,4,1,1,1,7,7,195393.03
120.9,6,2,2,1,1,6,4,108541.73
118.97,6,3,1,1,1,9,5,139373.85
90.81,5,1,2,1,1,9,2,110744.84
99.62,4,1,1,1,1,4,7,74225.26
136.26,6,2,2,1,1,5,7,114495.64
176.06,8,3,3,1,1,6,2,153983.21
195.75,7,4,1,1,1,9,5,208051.06
147.7,6,3,1,1,1,8,1,142889.73
111.24,6,3,1,1,1,6,3,100344.97
178.24,6,3,1,1,1,9,5,187140.94
175.51,10,4,3,2,1,4,2,123148.8
287.83,10,3,4,2,1,5,6,225955.08
115.88,6,2,2,1,1,4,3,84789.15
90.68,5,1,2,1,1,9,6,114861.15
185.26,7,3,2,1,1,9,1,189704.04
126.81,5,2,1,1,1,7,5,122267.22
122.44,6,3,1,1,1,8,4,129955.67
119.7,6,2,2,1,1,7,6,120990.81
185.65,8,3,3,1,1,7,2,170860.09
105.94,6,3,1,1,1,9,5,127187.21
